[-12.241397172292931, 13.015883159445153, 0.59999999975958063];[-12.703007325538021, 12.553529938093806, 0.59999999975958063]
[-12.703007649809326, 12.553530261213867, 0.59999999975958063];[-13.160335055338038, 12.092757175462763, 0.59999999975958063]
[0.75064172495396519, 17.874699429846792, 0.59999999975958063];[0.038985849406006065, 17.873332041583087, 0.59999999975958063]
[0.038985849169138921, 17.873332132469052, 0.59999999975958063];[-0.66620677879579926, 17.869918041070481, 0.59999999975958063]
[12.840685214807888, -12.990356444677127, 0.59999999975958063];[13.386273044511332, -12.445747795373007, 0.59999999975958063]
[12.296904894657416, -13.529873005259851, 0.59999999975958063];[12.840685513910993, -12.990356744831271, 0.59999999975958063]
[18.160640397206347, -0.97912978166485409, 0.59999999975958063];[18.161846644836071, -0.18858915842025561, 0.59999999975958063]
[18.161846644601265, -0.18858915842026569, 0.59999999975958063];[18.160640187164077, 0.60205193235808996, 0.59999999975958063]
[13.386268468816311, 12.070534711736634, 0.59999999975958063];[12.836491358502034, 12.617646113761801, 0.59999999975958063]
[12.836491127301899, 12.617645877852148, 0.59999999975958063];[12.296905688395052, 13.154653947405148, 0.59999999975958063]
[-18.058607883263189, -0.94636948586231462, 0.69999999975958049];[-13.321425722396155, -12.444114031095307, 0.69999999975958049]
[-13.321421840052182, 12.068900841133907, 0.69999999975958049];[-18.058607981124894, 0.56928574282612665, 0.69999999975958049]
[-0.79718354592566953, 17.966873336759221, 0.69999999975958049];[-12.217617753152288, 13.17773492981363, 0.69999999975958049]
[12.272688491891756, 13.316219738232631, 0.69999999975958049];[0.88230770648206214, 17.9725408564011, 0.69999999975958049]
[18.258104024377836, 0.73382945015858958, 0.69999999975958049];[13.548631599905541, 12.046417850334604, 0.69999999975958049]
[13.548636468953116, -12.421630914418172, 0.69999999975958049];[18.258104269934851, -1.1108820330139926, 0.69999999975958049]
[0.88231344162925218, -18.347757356816047, 0.69999999975958049];[12.27268773034802, -13.691438605173863, 0.69999999975958049]
[-12.21761702366387, -13.552953660808141, 0.69999999975958049];[-0.79718880710048357, -18.342089466330361, 0.69999999975958049]
[0.038731504809838849, -18.34613585864814, 0.69999999975958049];[0.88231346243045783, -18.347757156347452, 0.69999999975958049]
[-0.79718874148783492, -18.342089202664177, 0.69999999975958049];[0.038731504118186155, -18.346136124035258, 0.69999999975958049]
[-18.058607749073779, 0.56928520718406617, 0.69999999975958049];[-18.059663480886446, -0.18859023257822033, 0.69999999975958049]
[-18.059663248400646, -0.18859023258826438, 0.69999999975958049];[-18.05860811531436, -0.94636957440965253, 0.69999999975958049]
[-13.321426334490145, -12.444113940446629, 0.69999999975958049];[-12.772093497681681, -12.997584603299863, 0.69999999975958049]
[-12.772093760187069, -12.99758486487338, 0.69999999975958049];[-12.217617000631703, -13.552953817573867, 0.69999999975958049]
[-12.217617754923992, 13.177734917754735, 0.69999999975958049];[-12.772091385211425, 12.622368732087907, 0.69999999975958049]
[-12.772091709482726, 12.622369055207963, 0.69999999975958049];[-13.321421083935984, 12.068900953111813, 0.69999999975958049]
[0.88230753853276411, 17.972540947523115, 0.69999999975958049];[0.038731515139771105, 17.970920102490897, 0.69999999975958049]
[0.038731514902903739, 17.970920193376855, 0.69999999975958049];[-0.79718313337179136, 17.966873246462651, 0.69999999975958049]
[12.909603565476933, -13.059516972680941, 0.69999999975958049];[13.548636399395297, -12.421630924750044, 0.69999999975958049]
[12.272687719973179, -13.69143867438995, 0.69999999975958049];[12.909603864580038, -13.059517272835087, 0.69999999975958049]
[18.258104269700528, -1.1108822711158108, 0.69999999975958049];[18.259511558562814, -0.18858491701408148, 0.69999999975958049]
[18.259511558328011, -0.18858491701409164, 0.69999999975958049];[18.258104024612159, 0.73382968889398803, 0.69999999975958049]
[13.548631823700273, 12.046417817092903, 0.69999999975958049];[12.90469170433882, 12.687235691746841, 0.69999999975958049]
[12.90469147313868, 12.687235455837184, 0.69999999975958049];[12.272688525271661, 13.316219515537535, 0.69999999975958049]
[-18.155937196940886, -1.0772589311226888, 0.79999999975958058];[-13.482511731856167, -12.420257835339735, 0.79999999975958058]
[-13.482507868650128, 12.045044618782953, 0.79999999975958058];[-18.155937271623614, 0.70020030555650692, 0.79999999975958058]
[-0.92815990050166342, 18.063828542151384, 0.79999999975958058];[-12.193838335783347, 13.339586688123214, 0.79999999975958058]
[12.248471328768369, 13.477785306365023, 0.79999999975958058];[1.0139735200608637, 18.070382374077422, 0.79999999975958058]
[18.355567861825918, 0.86560720669448799, 0.79999999975958058];[13.710994954789504, 12.022300955690874, 0.79999999975958058]
[13.71099982383708, -12.397514043795205, 0.79999999975958058];[18.355568142429032, -1.2426345224649467, 0.79999999975958058]
[1.0139792947118771, -18.445598951852816, 0.79999999975958058];[12.248470555663783, -13.853004274303963, 0.79999999975958058]
[-12.193837597765942, -13.714805501080674, 0.79999999975958058];[-0.92816519282926802, -18.439044742353467, 0.79999999975958058]
[0.038477170482461395, -18.443723955036297, 0.79999999975958058];[1.0139793155130814, -18.445598751384228, 0.79999999975958058]
[-0.92816512721661759, -18.439044478687279, 0.79999999975958058];[0.038477169790808716, -18.443724220423409, 0.79999999975958058]
[-18.1559370395725, 0.70019976991444643, 0.79999999975958058];[-18.157175091246977, -0.18858601975683137, 0.79999999975958058]
[-18.157174858761188, -0.1885860197668755, 0.79999999975958058];[-18.155937428992051, -1.0772590196700258, 0.79999999975958058]
[-13.482512343950162, -12.420257744691055, 0.79999999975958058];[-12.841177569780978, -13.066423433657913, 0.79999999975958058]
[-12.841177832286368, -13.066423695231435, 0.79999999975958058];[-12.193837574733777, -13.714805657846401, 0.79999999975958058]
[-12.193838337555054, 13.33958667606432, 0.79999999975958058];[-12.841175444884826, 12.691207526082001, 0.79999999975958058]
[-12.841175769156129, 12.691207849202062, 0.79999999975958058];[-13.482507112533932, 12.045044730760857, 0.79999999975958058]
[1.013973352111563, 18.070382465199437, 0.79999999975958058];[0.038477180873535848, 18.068508163398697, 0.79999999975958058]
[0.038477180636668558, 18.068508254284662, 0.79999999975958058];[-0.92815948794778391, 18.063828451854814, 0.79999999975958058]
[12.978521916145981, -13.128677500684756, 0.79999999975958058];[13.710999754279255, -12.39751405412707, 0.79999999975958058]
[12.248470545288942, -13.85300434352005, 0.79999999975958058];[12.978522215249082, -13.128677800838897, 0.79999999975958058]
[18.355568142194709, -1.2426347605667676, 0.79999999975958058];[18.357176472289567, -0.18858067560790737, 0.79999999975958058]
[18.357176472054761, -0.18858067560791758, 0.79999999975958058];[18.355567862060241, 0.86560744542988632, 0.79999999975958058]
[13.710995178584234, 12.022300922449174, 0.79999999975958058];[12.972892050175602, 12.756825269731877, 0.79999999975958058]
[12.972891818975462, 12.756825033822224, 0.79999999975958058];[12.248471362148274, 13.477785083669925, 0.79999999975958058]
[-18.253266510618584, -1.2081483763830612, 0.89999999975958045];[-13.643597741316189, -12.396401639584159, 0.89999999975958045]
[-13.643593897248074, 12.021188396431997, 0.89999999975958045];[-18.253266562122327, 0.83111486828688275, 0.89999999975958045]
[-1.0591362550776555, 18.160783747543547, 0.89999999975958045];[-12.170058918414409, 13.5014384464328, 0.89999999975958045]
[12.224254165644984, 13.639350874497413, 0.89999999975958045];[1.14563933363966, 18.16822389175374, 0.89999999975958045]
[18.453031699274, 0.99738496323038639, 0.89999999975958045];[13.873358309673463, 11.998184061047144, 0.89999999975958045]
[13.873363178721041, -12.373397173172238, 0.89999999975958045];[18.45303201492321, -1.3743870119158998, 0.89999999975958045]
[1.1456451477945002, -18.543440546889581, 0.89999999975958045];[12.224253380979544, -14.014569943434061, 0.89999999975958045]
[-12.170058171868014, -13.876657341353207, 0.89999999975958045];[-1.059141578558048, -18.536000018376566, 0.89999999975958045]
[0.038222836155083942, -18.541312051424455, 0.89999999975958045];[1.1456451685957045, -18.54344034642099, 0.89999999975958045]
[-1.0591415129453967, -18.535999754710382, 0.89999999975958045];[0.038222835463431207, -18.54131231681157, 0.89999999975958045]
[-18.25326633007122, 0.8311143326448267, 0.89999999975958045];[-18.254686701607525, -0.1885818069354426, 0.89999999975958045]
[-18.254686469121729, -0.1885818069454866, 0.89999999975958045];[-18.253266742669748, -1.2081484649303982, 0.89999999975958045]
[-13.643598353410178, -12.396401548935481, 0.89999999975958045];[-12.910261641880272, -13.135262264015969, 0.89999999975958045]
[-12.910261904385665, -13.135262525589491, 0.89999999975958045];[-12.170058148835844, -13.876657498118931, 0.89999999975958045]
[-12.170058920186115, 13.501438434373902, 0.89999999975958045];[-12.910259504558223, 12.760046320076095, 0.89999999975958045]
[-12.910259828829531, 12.760046643196159, 0.89999999975958045];[-13.643593141131873, 12.021188508409899, 0.89999999975958045]
[1.1456391656903619, 18.168223982875755, 0.89999999975958045];[0.03822284660730059, 18.1660962243065, 0.89999999975958045]
[0.038222846370433383, 18.166096315192465, 0.89999999975958045];[-1.0591358425237762, 18.160783657246974, 0.89999999975958045]
[13.047440266815027, -13.197838028688569, 0.89999999975958045];[13.87336310916322, -12.37339718350411, 0.89999999975958045]
