[-1.0589173158009846, 9.9423213450113934, 0.20000000000000001];[-1.0452846288681028, 9.945219039916994, 0.20000000000000001]
[-1.045284628868103, 9.9452190399169922, 0.20000000000000001];[1.0313475004831947, 9.9452190399169922, 0.20000000000000001]
[1.0313475004831951, 9.9452190399169922, 0.20000000000000001];[1.045284628868103, 9.9452190399169922, 0.20000000000000001]
[1.045284628868103, 9.9452190399169922, 0.20000000000000001];[3.0765373388926185, 9.5134624989827437, 0.20000000000000001]
[3.0765372196833294, 9.5134624989827472, 0.20000000000000001];[3.0901699066162118, 9.5105648040771502, 0.20000000000000001]
[3.0901699066162109, 9.5105648040771484, 0.20000000000000001];[4.9872677993774408, 8.6659232139587363, 0.20000000000000001]
[4.9872677993774417, 8.6659232139587399, 0.20000000000000001];[5.0000000000000009, 8.6602544784545934, 0.20000000000000001]
[5.0, 8.6602544784545898, 0.20000000000000001];[6.6800307401021328, 7.4396404997507748, 0.20000000000000001]
[6.6800307401021328, 7.439640499750773, 0.20000000000000001];[6.6913061141967756, 7.4314484596252415, 0.20000000000000001]
[6.6913061141967773, 7.4314484596252441, 0.20000000000000001];[8.0808441480000806, 5.8882097466786716, 0.20000000000000001]
[8.0808441480000823, 5.8882097466786698, 0.20000000000000001];[8.0901699066162092, 5.877852439880372, 0.20000000000000001]
[8.0901699066162109, 5.8778524398803711, 0.20000000000000001];[9.1284856160481755, 4.079436505635579, 0.20000000000000001]
[9.1284856160481773, 4.079436505635579, 0.20000000000000001];[9.1354541778564435, 4.0673666000366211, 0.20000000000000001]
[9.1354541778564453, 4.0673666000366211, 0.20000000000000001];[9.7771692085266118, 2.0923718198140469, 0.20000000000000001]
[9.7771692085266118, 2.092371819814046, 0.20000000000000001];[9.7814760208129883, 2.0791168212890625, 0.20000000000000001]
[9.7814760208129883, 2.0791168212890625, 0.20000000000000001];[9.998543173472088, 0.013860778808594043, 0.20000000000000001]
[9.9985431734720862, 0.013860778808593821, 0.20000000000000001];[10.0, 2.2204460492503131e-16, 0.20000000000000001]
[10.0, 0.0, 0.30000000000000004];[9.7836612606048607, -2.0583256530761718, 0.30000000000000004]
[9.783661260604859, -2.0583256530761718, 0.30000000000000004];[9.7814760208129901, -2.0791168212890629, 0.30000000000000004]
[9.7814760208129883, -2.0791168212890625, 0.30000000000000004];[9.1419143962860083, -4.0474841022491459, 0.30000000000000004]
[9.1419143962860101, -4.047484102249145, 0.30000000000000004];[9.1354541778564453, -4.067366600036622, 0.30000000000000004]
[9.1354541778564453, -4.0673666000366211, 0.30000000000000004];[8.1006227493286111, -5.8597475814819324, 0.30000000000000004]
[8.1006227493286129, -5.8597475814819333, 0.30000000000000004];[8.0901699066162127, -5.8778524398803711, 0.30000000000000004]
[8.0901699066162109, -5.8778524398803711, 0.30000000000000004];[6.7052947521209703, -7.4159124994277947, 0.30000000000000004]
[6.705294752120972, -7.4159124994277956, 0.30000000000000004];[6.6913061141967782, -7.431448459625245, 0.30000000000000004]
[6.6913061141967773, -7.4314484596252441, 0.30000000000000004];[5.0169130611419668, -8.6479664182662948, 0.30000000000000004]
[5.0169130611419677, -8.6479664182662965, 0.30000000000000004];[5.0000000000000018, -8.6602544784545898, 0.30000000000000004]
[5.0, -8.6602544784545898, 0.30000000000000004];[3.1092682075500502, -9.5020617008209243, 0.30000000000000004]
[3.1092682075500488, -9.5020617008209225, 0.30000000000000004];[3.0901699066162109, -9.5105648040771484, 0.30000000000000004]
[3.0901699066162109, -9.5105648040771484, 0.30000000000000004];[1.0657334804534913, -9.9408724975585958, 0.30000000000000004]
[1.0657335996627806, -9.940872497558594, 0.30000000000000004];[1.0452846288681035, -9.945219039916994, 0.30000000000000004]
[1.045284628868103, -9.9452190399169922, 0.30000000000000004];[-1.0243789362907409, -9.9452190399169922, 0.30000000000000004]
[-1.0243789362907409, -9.9452190399169922, 0.30000000000000004];[-1.045284628868103, -9.9452190399169922, 0.30000000000000004]
[-1.045284628868103, -9.9452190399169922, 0.30000000000000004];[-3.0697210550308229, -9.5149113464355466, 0.30000000000000004]
[-3.0697209358215334, -9.5149113464355466, 0.30000000000000004];[-3.0901699066162109, -9.5105648040771484, 0.30000000000000004]
[-3.0901699066162109, -9.5105648040771484, 0.30000000000000004];[-4.9809016990661625, -8.6687575817108176, 0.30000000000000004]
[-4.9809016990661625, -8.6687575817108158, 0.30000000000000004];[-5.0, -8.6602544784545898, 0.30000000000000004]
[-5.0, -8.6602544784545898, 0.30000000000000004];[-6.6743930530548088, -7.4437365198135357, 0.30000000000000004]
[-6.6743930530548097, -7.4437365198135375, 0.30000000000000004];[-6.6913061141967782, -7.4314484596252459, 0.30000000000000004]
[-6.6913061141967773, -7.4314484596252441, 0.30000000000000004];[-8.0761812686920145, -5.8933884000778196, 0.30000000000000004]
[-8.0761812686920162, -5.8933884000778196, 0.30000000000000004];[-8.0901699066162127, -5.877852439880372, 0.30000000000000004]
[-8.0901699066162109, -5.8778524398803711, 0.30000000000000004];[-9.1250013351440433, -4.0854714584350589, 0.30000000000000004]
[-9.1250013351440433, -4.0854714584350589, 0.30000000000000004];[-9.1354541778564453, -4.0673666000366211, 0.30000000000000004]
[-9.1354541778564453, -4.0673666000366211, 0.30000000000000004];[-9.7750158023834217, -2.0989993190765381, 0.30000000000000004]
[-9.7750158023834235, -2.0989993190765381, 0.30000000000000004];[-9.7814760208129865, -2.0791168212890621, 0.30000000000000004]
[-9.7814760208129883, -2.0791168212890625, 0.30000000000000004];[-9.9978147602081293, -0.020791168212892064, 0.30000000000000004]
[-9.9978147602081293, -0.020791168212890732, 0.30000000000000004];[-10.0, -1.1102230246251565e-15, 0.30000000000000004]
[-10.0, -1.2246467996456087e-15, 0.30000000000000004];[-9.7836612606048607, 2.0583256530761722, 0.30000000000000004]
[-9.783661260604859, 2.0583256530761704, 0.30000000000000004];[-9.7814760208129883, 2.0791168212890625, 0.30000000000000004]
[-9.7814760208129883, 2.0791168212890625, 0.30000000000000004];[-9.1419143962860083, 4.0474841022491459, 0.30000000000000004]
[-9.1419143962860101, 4.047484102249145, 0.30000000000000004];[-9.1354541778564453, 4.067366600036622, 0.30000000000000004]
[-9.1354541778564453, 4.0673666000366211, 0.30000000000000004];[-8.1006227493286111, 5.8597475814819324, 0.30000000000000004]
[-8.1006227493286129, 5.8597475814819333, 0.30000000000000004];[-8.0901699066162127, 5.8778524398803711, 0.30000000000000004]
[-8.0901699066162109, 5.8778524398803711, 0.30000000000000004];[-6.7052947521209703, 7.4159124994277947, 0.30000000000000004]
[-6.705294752120972, 7.4159124994277956, 0.30000000000000004];[-6.6913061141967782, 7.431448459625245, 0.30000000000000004]
[-6.6913061141967773, 7.4314484596252441, 0.30000000000000004];[-5.0169130611419668, 8.6479664182662948, 0.30000000000000004]
[-5.0169130611419677, 8.6479664182662965, 0.30000000000000004];[-5.0000000000000018, 8.6602544784545898, 0.30000000000000004]
[-5.0, 8.6602544784545898, 0.30000000000000004];[-3.1092682075500502, 9.5020617008209243, 0.30000000000000004]
[-3.1092682075500488, 9.5020617008209225, 0.30000000000000004];[-3.0901699066162109, 9.5105648040771484, 0.30000000000000004]
[-3.0901699066162109, 9.5105648040771484, 0.30000000000000004];[-1.0657334804534913, 9.9408724975585958, 0.30000000000000004]
[-1.0657335996627806, 9.940872497558594, 0.30000000000000004];[-1.0452846288681035, 9.945219039916994, 0.30000000000000004]
[-1.045284628868103, 9.9452190399169922, 0.30000000000000004];[1.0243789362907409, 9.9452190399169922, 0.30000000000000004]
[1.0243789362907409, 9.9452190399169922, 0.30000000000000004];[1.045284628868103, 9.9452190399169922, 0.30000000000000004]
[1.045284628868103, 9.9452190399169922, 0.30000000000000004];[3.0697210550308229, 9.5149113464355466, 0.30000000000000004]
[3.0697209358215334, 9.5149113464355466, 0.30000000000000004];[3.0901699066162109, 9.5105648040771484, 0.30000000000000004]
[3.0901699066162109, 9.5105648040771484, 0.30000000000000004];[4.9809016990661625, 8.6687575817108176, 0.30000000000000004]
[4.9809016990661625, 8.6687575817108158, 0.30000000000000004];[5.0, 8.6602544784545898, 0.30000000000000004]
[5.0, 8.6602544784545898, 0.30000000000000004];[6.6743930530548088, 7.4437365198135357, 0.30000000000000004]
[6.6743930530548097, 7.4437365198135375, 0.30000000000000004];[6.6913061141967782, 7.4314484596252459, 0.30000000000000004]
[6.6913061141967773, 7.4314484596252441, 0.30000000000000004];[8.0761812686920145, 5.8933884000778196, 0.30000000000000004]
[8.0761812686920162, 5.8933884000778196, 0.30000000000000004];[8.0901699066162127, 5.877852439880372, 0.30000000000000004]
[8.0901699066162109, 5.8778524398803711, 0.30000000000000004];[9.1250013351440433, 4.0854714584350589, 0.30000000000000004]
[9.1250013351440433, 4.0854714584350589, 0.30000000000000004];[9.1354541778564453, 4.0673666000366211, 0.30000000000000004]
[9.1354541778564453, 4.0673666000366211, 0.30000000000000004];[9.7750158023834217, 2.0989993190765381, 0.30000000000000004]
[9.7750158023834235, 2.0989993190765381, 0.30000000000000004];[9.7814760208129865, 2.0791168212890621, 0.30000000000000004]
[9.7814760208129883, 2.0791168212890625, 0.30000000000000004];[9.9978147602081293, 0.020791168212890732, 0.30000000000000004]
[9.9978147602081293, 0.020791168212890732, 0.30000000000000004];[10.0, 0.0, 0.30000000000000004]
[10.0, 0.0, 0.40000000000000002];[9.7843896738688176, -2.0513952636718749, 0.40000000000000002]
[9.7843896738688159, -2.0513952636718749, 0.40000000000000002];[9.7814760208129883, -2.0791168212890625, 0.40000000000000002]
[9.7814760208129883, -2.0791168212890625, 0.40000000000000002];[9.1440678024292001, -4.0408566029866533, 0.40000000000000002]
[9.1440678024291984, -4.0408566029866542, 0.40000000000000002];[9.1354541778564471, -4.0673666000366211, 0.40000000000000002]
[9.1354541778564453, -4.0673666000366211, 0.40000000000000002];[8.1041070302327469, -5.8537126286824543, 0.40000000000000002]
[8.1041070302327469, -5.8537126286824543, 0.40000000000000002];[8.0901699066162109, -5.8778524398803702, 0.40000000000000002]
[8.0901699066162109, -5.8778524398803711, 0.40000000000000002];[6.7099576314290381, -7.4107338460286476, 0.40000000000000002]
[6.7099576314290363, -7.4107338460286458, 0.40000000000000002];[6.6913061141967765, -7.4314484596252433, 0.40000000000000002]
[6.6913061141967773, -7.4314484596252441, 0.40000000000000002];[5.022550748189289, -8.6438703982035303, 0.40000000000000002]
[5.0225507481892908, -8.6438703982035321, 0.40000000000000002];[5.0, -8.6602544784545916, 0.40000000000000002]
[5.0, -8.6602544784545898, 0.40000000000000002];[3.1156343078613271, -9.4992273330688466, 0.40000000000000002]
[3.115634307861328, -9.4992273330688484, 0.40000000000000002];[3.0901699066162105, -9.5105648040771467, 0.40000000000000002]
[3.0901699066162109, -9.5105648040771484, 0.40000000000000002];[1.072549764315287, -9.9394236501057946, 0.40000000000000002]
[1.0725498835245766, -9.9394236501057946, 0.40000000000000002];[1.0452846288681026, -9.9452190399169922, 0.40000000000000002]
[1.045284628868103, -9.9452190399169922, 0.40000000000000002];[-1.0174103720982872, -9.9452190399169922, 0.40000000000000002]
[-1.0174103720982872, -9.9452190399169922, 0.40000000000000002];[-1.045284628868103, -9.9452190399169922, 0.40000000000000002]
[-1.045284628868103, -9.9452190399169922, 0.40000000000000002];[-3.0629047711690269, -9.516360193888346, 0.40000000000000002]
[-3.0629046519597374, -9.516360193888346, 0.40000000000000002];[-3.0901699066162109, -9.5105648040771467, 0.40000000000000002]
[-3.0901699066162109, -9.5105648040771484, 0.40000000000000002];[-4.9745355987548825, -8.6715919494628899, 0.40000000000000002]
[-4.9745355987548834, -8.6715919494628899, 0.40000000000000002];[-5.0000000000000009, -8.6602544784545934, 0.40000000000000002]
[-5.0, -8.6602544784545898, 0.40000000000000002];[-6.6687553660074865, -7.4478325398763001, 0.40000000000000002]
[-6.6687553660074865, -7.4478325398763019, 0.40000000000000002];[-6.6913061141967773, -7.4314484596252441, 0.40000000000000002]
[-6.6913061141967773, -7.4314484596252441, 0.40000000000000002];[-8.0715183893839537, -5.8985670534769712, 0.40000000000000002]
[-8.0715183893839519, -5.8985670534769694, 0.40000000000000002];[-8.0901699066162109, -5.8778524398803702, 0.40000000000000002]
[-8.0901699066162109, -5.8778524398803711, 0.40000000000000002];[-9.1215170542399111, -4.0915064112345387, 0.40000000000000002]
[-9.1215170542399093, -4.0915064112345378, 0.40000000000000002];[-9.1354541778564471, -4.0673666000366211, 0.40000000000000002]
[-9.1354541778564453, -4.0673666000366211, 0.40000000000000002];[-9.772862396240237, -2.1056268183390308, 0.40000000000000002]
[-9.7728623962402352, -2.1056268183390299, 0.40000000000000002];[-9.7814760208129883, -2.0791168212890629, 0.40000000000000002]
[-9.7814760208129883, -2.0791168212890625, 0.40000000000000002];[-9.9970863469441724, -0.02772155761718853, 0.40000000000000002]
[-9.9970863469441724, -0.027721557617187642, 0.40000000000000002];[-9.9999999999999982, -1.1102230246251565e-15, 0.40000000000000002]
[-10.0, -1.2246467996456087e-15, 0.40000000000000002];[-9.7843896738688176, 2.0513952636718753, 0.40000000000000002]
[-9.7843896738688159, 2.0513952636718735, 0.40000000000000002];[-9.7814760208129883, 2.0791168212890625, 0.40000000000000002]
[-9.7814760208129883, 2.0791168212890625, 0.40000000000000002];[-9.1440678024292001, 4.0408566029866533, 0.40000000000000002]
[-9.1440678024291984, 4.0408566029866542, 0.40000000000000002];[-9.1354541778564471, 4.0673666000366211, 0.40000000000000002]
[-9.1354541778564453, 4.0673666000366211, 0.40000000000000002];[-8.1041070302327469, 5.8537126286824543, 0.40000000000000002]
[-8.1041070302327469, 5.8537126286824543, 0.40000000000000002];[-8.0901699066162109, 5.8778524398803702, 0.40000000000000002]
[-8.0901699066162109, 5.8778524398803711, 0.40000000000000002];[-6.7099576314290381, 7.4107338460286476, 0.40000000000000002]
[-6.7099576314290363, 7.4107338460286458, 0.40000000000000002];[-6.6913061141967765, 7.4314484596252433, 0.40000000000000002]
[-6.6913061141967773, 7.4314484596252441, 0.40000000000000002];[-5.022550748189289, 8.6438703982035303, 0.40000000000000002]
[-5.0225507481892908, 8.6438703982035321, 0.40000000000000002];[-5.0, 8.6602544784545916, 0.40000000000000002]
[-5.0, 8.6602544784545898, 0.40000000000000002];[-3.1156343078613271, 9.4992273330688466, 0.40000000000000002]
[-3.115634307861328, 9.4992273330688484, 0.40000000000000002];[-3.0901699066162105, 9.5105648040771467, 0.40000000000000002]
[-3.0901699066162109, 9.5105648040771484, 0.40000000000000002];[-1.072549764315287, 9.9394236501057946, 0.40000000000000002]
[-1.0725498835245766, 9.9394236501057946, 0.40000000000000002];[-1.0452846288681026, 9.9452190399169922, 0.40000000000000002]
[-1.045284628868103, 9.9452190399169922, 0.40000000000000002];[1.0174103720982872, 9.9452190399169922, 0.40000000000000002]
[1.0174103720982872, 9.9452190399169922, 0.40000000000000002];[1.045284628868103, 9.9452190399169922, 0.40000000000000002]
[1.045284628868103, 9.9452190399169922, 0.40000000000000002];[3.0629047711690269, 9.516360193888346, 0.40000000000000002]
[3.0629046519597374, 9.516360193888346, 0.40000000000000002];[3.0901699066162109, 9.5105648040771467, 0.40000000000000002]
[3.0901699066162109, 9.5105648040771484, 0.40000000000000002];[4.9745355987548825, 8.6715919494628899, 0.40000000000000002]
